,MeanBill,MeanPaid,CurBill_Sept,Risky,CREDIT_RATIO,AGE,EDUCATION,DEFAULT
28477,90666.5,0.0,109461,No,0.9952090909090909,47,high school,paid
28478,774.5,-0.8333333333333334,326,No,0.02691,35,university,defaulted
28479,229164.66666666666,0.0,233161,No,0.9924458333333334,39,university,paid
28480,560.6666666666666,-1.3333333333333333,1564,Yes,0.0,31,graduate school,paid
28481,95978.66666666667,2.0,91773,Yes,0.8535636363636364,31,graduate school,defaulted
28482,740.3333333333334,-1.0,501,No,0.02926,44,university,paid
28483,1186.8333333333333,-1.3333333333333333,10496,No,-5.8974358974358975e-05,41,university,paid
28484,15225.166666666666,0.0,13033,No,0.351025,44,high school,paid
28485,1410.8333333333333,-2.0,6089,No,0.01485,39,high school,paid
28486,13941.166666666666,1.3333333333333333,18548,Yes,1.0523,41,high school,paid
28487,1828.3333333333333,-1.3333333333333333,0,Yes,0.0,36,university,paid
28488,18251.166666666668,1.1666666666666667,23165,Yes,0.43948,41,university,defaulted
28489,22894.333333333332,0.0,20733,No,0.19761818181818183,37,university,paid
28490,18348.333333333332,0.3333333333333333,15969,Yes,0.83425,39,high school,defaulted
28491,19544.0,0.6666666666666666,15861,Yes,0.4645,36,high school,paid
28492,48472.666666666664,0.3333333333333333,46666,Yes,0.95212,47,high school,defaulted
28493,605.8333333333334,-0.6666666666666666,200,No,0.001,30,graduate school,paid
28494,7578.333333333333,-0.6666666666666666,19929,No,0.19634444444444443,31,university,paid
28495,213.33333333333334,-2.0,0,No,0.0,34,graduate school,paid
28496,294143.1666666667,0.0,294180,No,0.9544354838709678,36,university,paid
28497,39404.0,0.0,46348,No,0.11227878787878788,37,university,paid
28498,2021.1666666666667,-1.0,1661,No,0.027585714285714286,30,high school,paid
28499,18579.333333333332,-1.1666666666666667,8383,No,0.011446153846153845,34,university,paid
28500,10383.0,-1.0,2348,No,0.03593448275862069,35,graduate school,paid
28501,19115.333333333332,0.8333333333333334,17751,Yes,0.94815,39,university,paid
28502,97305.66666666667,0.0,98250,No,0.7165642857142858,31,university,paid
28503,111147.16666666667,2.0,100247,Yes,0.7327266666666666,36,university,defaulted
28504,771.5,-1.0,390,No,0.0078,46,high school,paid
28505,2511.8333333333335,-1.0,7390,No,0.04314,37,university,paid
28506,21219.5,-1.1666666666666667,1459,No,-0.0026,28,university,paid
28507,107414.83333333333,0.0,175976,No,0.6219041666666667,28,university,paid
28508,44937.5,0.0,78044,No,0.28958,29,graduate school,paid
28509,101557.5,0.0,120108,No,0.4142153846153846,40,university,paid
28510,317355.3333333333,0.0,219081,No,0.6066829787234043,42,high school,paid
28511,193077.16666666666,0.0,192493,No,1.0173526315789474,47,graduate school,paid
28512,3455.3333333333335,-1.0,5171,No,0.0227125,28,university,paid
28513,25142.0,-0.8333333333333334,66604,No,0.029040625,31,graduate school,paid
28514,26668.666666666668,0.0,24482,No,0.8523666666666667,30,university,defaulted
28515,24577.0,-2.0,24393,No,0.17898,33,graduate school,paid
28516,189458.5,0.6666666666666666,189490,Yes,1.02139,34,university,defaulted
28517,23571.833333333332,0.0,39883,No,0.23322,34,university,paid
28518,48564.666666666664,0.0,48549,No,0.98512,30,high school,paid
28519,12836.0,0.0,19188,No,0.234675,24,university,paid
28520,13244.5,1.1666666666666667,9532,Yes,0.28046,47,university,paid
28521,98888.5,1.3333333333333333,93050,Yes,1.24245,37,high school,defaulted
28522,6188.833333333333,-0.6666666666666666,7215,No,0.10283571428571428,34,university,paid
28523,131677.66666666666,0.0,132932,No,0.8399,38,graduate school,paid
28524,24169.666666666668,0.0,28491,No,0.33155,29,graduate school,paid
28525,94727.83333333333,0.0,136053,No,0.5421625,30,university,paid
28526,6865.666666666667,-0.6666666666666666,3682,Yes,0.03857777777777778,32,university,paid
28527,12646.666666666666,0.0,11646,No,0.039233333333333335,32,university,paid
28528,74228.33333333333,0.0,71435,No,0.911075,34,university,paid
28529,755.3333333333334,-0.5,626,Yes,0.0313,36,high school,defaulted
28530,33916.333333333336,0.0,48572,No,0.90134,48,university,paid
28531,85019.16666666667,2.0,80468,Yes,0.41437,40,graduate school,defaulted
28532,15327.5,2.5,13112,Yes,0.29358,44,high school,defaulted
28533,25097.333333333332,1.1666666666666667,21134,Yes,0.17085,31,university,defaulted
28534,44743.833333333336,0.5,63201,Yes,0.9433333333333334,31,university,defaulted
28535,72786.5,-0.16666666666666666,66551,No,0.5656333333333333,32,high school,paid
28536,1868.5,-0.8333333333333334,0,Yes,0.0,32,graduate school,paid
28537,120307.0,1.3333333333333333,103181,Yes,0.7674714285714286,32,university,paid
28538,4070.3333333333335,-0.8333333333333334,3890,No,0.01334,33,graduate school,paid
28539,8454.166666666666,-0.5,8685,No,0.004691304347826087,30,university,paid
28540,75653.66666666667,0.0,5931,Yes,0.3809967741935484,30,high school,paid
28541,5858.166666666667,-0.16666666666666666,4054,No,0.014124242424242425,31,graduate school,paid
28542,59555.666666666664,0.3333333333333333,67374,Yes,0.2619238095238095,35,graduate school,paid
28543,116735.83333333333,0.0,115600,No,0.9474166666666667,35,university,paid
28544,69748.16666666667,0.0,96565,No,0.36778823529411764,35,university,paid
28545,17479.666666666668,-0.3333333333333333,25254,No,0.52732,39,university,paid
28546,13604.333333333334,1.0,12724,Yes,0.12228,44,high school,defaulted
28547,11434.0,-0.6666666666666666,10174,No,0.06179285714285714,33,graduate school,paid
28548,8737.5,-1.0,43047,No,0.04465714285714286,33,university,paid
28549,96655.5,0.0,96169,No,0.26829444444444445,34,graduate school,paid
28550,23512.333333333332,0.0,50854,No,0.34858,34,university,paid
28551,438.3333333333333,-2.0,0,No,0.007735294117647059,34,university,paid
28552,1256.1666666666667,-0.5,1050,Yes,0.0040384615384615385,37,graduate school,defaulted
28553,4521.166666666667,0.5,5186,Yes,0.00797,37,high school,paid
28554,46891.666666666664,0.8333333333333334,57388,Yes,0.9730166666666666,40,university,paid
28555,28137.666666666668,-0.8333333333333334,56107,No,0.12692619047619047,38,university,paid
28556,24670.833333333332,0.5,28041,Yes,0.7789,41,high school,paid
28557,6882.0,-2.0,1442,No,0.026351351351351353,41,university,paid
28558,2377.6666666666665,-2.0,7240,No,0.00278,35,graduate school,paid
28559,1694.0,-0.6666666666666666,1991,No,0.0073,39,graduate school,defaulted
28560,8484.166666666666,0.0,2030,Yes,0.0263,46,graduate school,defaulted
28561,113360.16666666667,0.0,119887,No,0.1925359375,39,university,paid
28562,22641.0,-0.6666666666666666,4991,No,0.002623809523809524,38,university,paid
28563,27487.166666666668,0.0,27873,No,0.9108666666666667,35,high school,paid
28564,9040.666666666666,-2.0,16155,No,0.03514,36,graduate school,paid
28565,27327.833333333332,-0.6666666666666666,22423,Yes,0.065184,41,graduate school,paid
28566,128180.66666666667,0.0,122308,No,0.6543789473684211,40,graduate school,paid
28567,14476.833333333334,0.0,9540,No,0.5894,43,high school,paid
28568,8555.333333333334,-1.0,20909,No,0.1347888888888889,40,high school,paid
28569,1572.3333333333333,-1.0,188,No,0.01105,29,graduate school,paid
28570,3000.0,-1.0,0,Yes,0.0,29,graduate school,paid
28571,37301.333333333336,-0.3333333333333333,96686,No,0.648475,29,university,paid
28572,30812.833333333332,0.3333333333333333,30517,Yes,0.63732,29,university,paid
28573,4478.666666666667,-2.0,5106,No,0.0010769230769230769,30,other 1,paid
28574,4276.5,-0.3333333333333333,0,Yes,0.017194444444444443,30,graduate school,paid
28575,1650.0,-1.0,1650,No,0.012692307692307692,30,university,defaulted
28576,71204.16666666667,1.5,68910,Yes,0.6398363636363636,30,university,paid
28577,37228.166666666664,0.0,50496,No,0.9591,44,university,paid
28578,76154.33333333333,-0.16666666666666666,196606,No,0.128288,46,graduate school,paid
28579,0.0,-1.5,0,Yes,0.0,32,graduate school,paid
28580,4024.1666666666665,-0.8333333333333334,1383,No,0.062875,34,university,paid
28581,7806.833333333333,1.0,7486,Yes,0.9354,33,graduate school,paid
28582,7813.166666666667,-0.8333333333333334,5159,No,0.003021875,34,graduate school,paid
28583,23665.5,-0.6666666666666666,28701,No,0.8702666666666666,32,high school,paid
28584,0.0,-2.0,0,No,0.0,32,high school,paid
28585,71625.66666666667,1.1666666666666667,79727,Yes,0.4830625,34,university,paid
28586,10221.0,-0.6666666666666666,19036,No,0.02953877551020408,34,graduate school,paid
28587,0.0,-1.5,0,Yes,0.0,35,graduate school,paid
28588,262.1666666666667,-0.6666666666666666,403,Yes,0.0,35,graduate school,paid
28589,18241.666666666668,-0.5,5886,No,0.01302972972972973,35,high school,paid
28590,47036.666666666664,1.0,43321,Yes,0.594825,34,high school,defaulted
28591,416.6666666666667,-0.6666666666666666,2500,Yes,0.0,47,graduate school,defaulted
28592,57082.666666666664,0.0,58899,No,0.9305666666666667,42,university,paid
28593,4290.833333333333,-1.0,7963,No,0.03328,45,graduate school,paid
28594,456.0,-1.5,347,No,0.01493125,49,university,paid
28595,200346.66666666666,0.0,264549,No,0.8731576923076924,41,high school,paid
28596,2530.8333333333335,-0.8333333333333334,990,No,0.0045,45,university,paid
28597,45463.666666666664,2.5,44030,Yes,0.7418166666666667,46,high school,defaulted
28598,178197.16666666666,0.8333333333333334,171784,Yes,0.8066727272727273,38,graduate school,paid
28599,264.0,-1.0,264,No,0.0009103448275862069,39,graduate school,paid
28600,49959.833333333336,-0.6666666666666666,98874,No,0.7643307692307693,40,high school,paid
28601,29257.0,-0.5,6981,No,0.00339,41,university,paid
28602,12086.0,-0.6666666666666666,0,Yes,0.175,37,high school,paid
28603,40951.666666666664,2.0,38639,Yes,0.36085454545454543,44,high school,defaulted
28604,14843.5,0.3333333333333333,15667,Yes,0.4036666666666667,45,high school,defaulted
28605,29336.0,0.0,22943,No,1.5970666666666666,42,university,paid
28606,798.1666666666666,-0.8333333333333334,621,No,0.0,41,university,paid
28607,0.0,-2.0,0,No,0.0,44,university,paid
28608,93441.0,0.3333333333333333,84539,Yes,0.6900285714285714,38,university,paid
28609,15735.666666666666,0.0,34740,No,0.19538,47,high school,paid
28610,1161.6666666666667,-1.0,1473,No,0.021042857142857144,35,high school,paid
28611,40940.5,0.6666666666666666,48094,Yes,0.72555,48,high school,paid
28612,138.33333333333334,-1.5,0,Yes,0.0,39,high school,paid
28613,4394.166666666667,-0.6666666666666666,0,Yes,0.04152083333333333,40,graduate school,paid
28614,6709.666666666667,-2.0,896,No,0.00448,30,graduate school,paid
28615,83045.33333333333,0.0,91518,No,0.76621,35,high school,paid
28616,11325.166666666666,0.0,9172,No,0.20368,41,university,paid
28617,82321.33333333333,0.0,98075,No,0.96813,41,university,paid
28618,4722.0,-2.0,14352,No,0.006825925925925926,42,other 1,paid
28619,21267.5,0.0,47945,No,0.71424,48,high school,paid
28620,4400.333333333333,-1.0,5511,No,0.006606666666666667,41,university,paid
28621,32881.333333333336,0.0,31934,No,0.65422,40,university,defaulted
28622,8281.333333333334,-0.8333333333333334,42124,No,0.0229125,41,high school,paid
28623,77016.5,0.6666666666666666,76621,Yes,0.410525,31,graduate school,paid
28624,446642.0,3.0,589654,Yes,1.7111029411764707,31,university,defaulted
28625,4352.5,-2.0,0,No,0.0,31,graduate school,paid
28626,12904.0,-0.3333333333333333,15633,No,0.2192,31,university,paid
28627,618.1666666666666,-1.0,1983,No,0.0020095238095238096,31,graduate school,paid
28628,75372.83333333333,0.0,70163,No,0.9123,32,graduate school,paid
28629,428771.3333333333,0.0,405490,No,0.834382,32,university,paid
28630,23427.333333333332,-0.16666666666666666,9286,No,0.030484615384615384,35,university,paid
28631,4193.0,-0.8333333333333334,919,No,0.06840833333333333,41,university,paid
28632,68758.0,0.0,70202,No,0.70978,41,high school,paid
28633,39951.833333333336,1.3333333333333333,49825,Yes,0.7572666666666666,35,university,defaulted
28634,4236.166666666667,-0.6666666666666666,6915,No,0.025910526315789474,36,graduate school,paid
28635,98721.66666666667,2.0,93983,Yes,0.97002,35,high school,defaulted
28636,14478.166666666666,0.3333333333333333,13415,Yes,0.037844736842105264,37,university,paid
28637,5814.666666666667,1.3333333333333333,8651,Yes,0.0254,44,graduate school,defaulted
28638,90725.83333333333,0.0,97944,No,0.9958,39,high school,paid
28639,78664.5,0.0,100296,No,0.97239,31,graduate school,paid
28640,3098.8333333333335,-1.0,3267,No,0.025213333333333334,32,university,paid
28641,7307.5,1.8333333333333333,5607,Yes,0.04376666666666667,33,university,defaulted
28642,62991.0,-0.3333333333333333,109244,No,0.6437333333333334,38,graduate school,paid
28643,137378.33333333334,-0.16666666666666666,-14,Yes,0.0015065217391304348,35,graduate school,paid
28644,106588.33333333333,2.0,105373,Yes,1.07001,44,university,defaulted
28645,78062.0,0.0,75459,No,0.3330739130434783,38,university,paid
28646,4354.833333333333,0.8333333333333334,3980,Yes,0.3771,38,university,defaulted
28647,390.0,-2.0,390,No,0.00195,44,high school,paid
28648,112893.83333333333,0.0,141066,No,0.9226642857142857,34,university,paid
28649,3989.5,-2.0,6370,No,0.005702702702702703,46,high school,paid
28650,6054.166666666667,-1.3333333333333333,36325,No,0.0,49,high school,paid
28651,900.5,-1.0,2447,No,0.0012875,36,university,paid
28652,69021.5,0.0,80707,No,0.96915,43,high school,paid
28653,56277.833333333336,0.0,61180,No,0.238225,33,graduate school,paid
28654,17481.5,0.8333333333333334,18195,Yes,0.00471875,33,high school,paid
28655,15963.833333333334,-0.16666666666666666,48592,No,0.76982,44,high school,defaulted
28656,163121.83333333334,0.0,179307,No,1.0200722222222223,38,university,paid
28657,29912.666666666668,0.16666666666666666,58141,Yes,1.17088,46,high school,paid
28658,215321.33333333334,0.0,253767,No,0.44473,32,graduate school,paid
28659,10146.5,-2.0,2955,No,0.029475,34,graduate school,paid
28660,45084.5,0.0,56403,No,0.96275,44,high school,paid
28661,37207.0,1.0,52308,Yes,1.02388,46,university,paid
28662,42727.333333333336,2.0,40985,Yes,0.8423,44,high school,defaulted
28664,11392.5,0.8333333333333334,10415,Yes,0.16831666666666667,27,university,paid
28665,1418.5,-0.8333333333333334,31,No,0.009085714285714286,28,graduate school,defaulted
28666,411.5,-1.6666666666666667,-124,No,-0.00047692307692307693,35,graduate school,defaulted
28667,2576.1666666666665,-2.0,1529,No,0.01239,40,graduate school,paid
28668,7928.0,-2.0,-1,No,0.000458,36,university,paid
28669,569.0,-1.5,2574,No,0.0,34,graduate school,paid
28670,266054.1666666667,1.0,301651,Yes,1.1354379310344827,49,high school,defaulted
28671,81263.33333333333,0.0,91282,No,0.23854166666666668,27,graduate school,paid
28672,11363.5,0.3333333333333333,8879,Yes,0.5111,27,university,paid
28673,125737.5,0.0,125739,No,0.6641263157894737,27,university,paid
28674,43113.666666666664,0.0,41387,No,0.2687333333333333,28,graduate school,paid
28675,13979.833333333334,0.3333333333333333,4523,Yes,0.07267,28,graduate school,defaulted
28676,35869.5,0.0,29906,No,0.04767741935483871,29,graduate school,paid
28677,79119.16666666667,0.0,70287,No,0.146974,29,graduate school,paid
28678,396.0,-1.0,792,No,0.0,28,university,paid
28679,94107.16666666667,0.0,135841,No,0.635545,28,university,paid
28680,3880.1666666666665,-0.3333333333333333,7808,No,0.02506111111111111,30,graduate school,paid
28681,30936.166666666668,0.0,46795,No,0.9257,30,university,defaulted
28682,52251.0,0.0,52514,No,0.24787142857142858,30,graduate school,paid
28683,222621.16666666666,2.0,212400,Yes,0.9409086956521739,30,graduate school,defaulted
28684,2061.5,-2.0,1028,No,0.005125,30,graduate school,paid
28685,101323.16666666667,0.0,101458,No,1.01207,31,university,defaulted
28686,79845.66666666667,0.0,171006,No,0.668768,31,university,paid
28687,4919.666666666667,-0.5,3850,Yes,0.010125,31,university,paid
28688,1867.1666666666667,-0.8333333333333334,4468,No,0.0,31,university,paid
28689,12144.666666666666,0.16666666666666666,0,Yes,0.002511764705882353,31,university,paid
28690,26710.333333333332,0.0,57550,No,0.3149857142857143,32,university,paid
28691,57270.5,0.0,50312,No,0.4925846153846154,31,graduate school,paid
28692,48719.666666666664,0.0,59143,No,0.9768666666666667,32,high school,paid
28693,3282.8333333333335,-2.0,140,No,0.0011666666666666668,31,university,defaulted
28694,62732.5,0.0,74847,No,0.70663,33,high school,paid
28695,129039.66666666667,0.0,161716,No,0.286764,34,graduate school,paid
28696,1779.6666666666667,-0.5,566,Yes,0.01012608695652174,34,university,paid
28697,158754.0,0.0,252755,No,0.8250363636363637,34,other 2,paid
28698,5509.0,-2.0,3925,No,0.014777777777777779,35,graduate school,paid
28699,0.0,-1.5,0,Yes,0.0,44,university,paid
28700,84755.0,0.3333333333333333,175200,Yes,0.9738055555555556,35,high school,defaulted
28701,83106.0,0.0,84873,No,0.5890785714285715,35,university,paid
28702,60313.5,1.1666666666666667,58261,Yes,0.22963846153846154,37,graduate school,paid
28703,-249.33333333333334,-2.0,0,No,0.0,36,graduate school,paid
28704,1192.5,-1.0,1651,No,0.00631,42,high school,paid
28705,2206.3333333333335,-1.1666666666666667,1451,No,0.03268571428571428,39,graduate school,paid
28706,1070.5,-1.3333333333333333,1573,No,-0.00028,40,university,paid
28707,76644.16666666667,-0.5,73612,No,0.15253793103448277,46,high school,paid
28708,201119.5,0.0,202783,No,0.5612111111111111,48,graduate school,paid
28709,10142.166666666666,-0.16666666666666666,7874,No,0.03184827586206897,46,high school,paid
28710,31428.666666666668,0.0,32734,No,0.5372333333333333,39,university,paid
28711,51382.166666666664,1.5,41630,Yes,0.6111625,44,graduate school,defaulted
28712,109119.83333333333,0.0,132986,No,0.7045833333333333,42,university,paid
28713,3844.3333333333335,-1.0,454,No,0.010075,37,graduate school,paid
28714,2452.5,-1.0,2500,No,0.004729411764705882,44,graduate school,paid
28715,79876.66666666667,-2.0,101957,No,0.07912179487179487,41,university,paid
28716,182092.0,-0.8333333333333334,139808,No,0.5198323529411765,42,graduate school,paid
28717,8231.666666666666,-2.0,20218,No,0.12621,39,other 2,paid
28718,291.0,-1.0,291,No,0.0008314285714285714,45,graduate school,paid
28719,167186.66666666666,-0.5,366965,No,-0.04919444444444444,39,university,defaulted
28720,1474.3333333333333,-0.8333333333333334,2538,No,0.014353846153846155,41,university,paid
28721,91726.83333333333,-0.16666666666666666,67423,No,0.21848064516129032,44,university,paid
28722,69783.83333333333,0.0,107281,No,0.9959181818181818,46,university,paid
28723,1730.1666666666667,-0.6666666666666666,-6,Yes,0.004230769230769231,44,university,paid
28724,7233.0,-2.0,7886,No,0.03322758620689655,44,graduate school,paid
28725,15104.5,-0.5,1382,No,0.11971,37,graduate school,paid
28726,31349.0,0.3333333333333333,54137,Yes,0.21553076923076922,40,university,defaulted
28727,16276.333333333334,-0.3333333333333333,38991,No,0.21858333333333332,28,graduate school,paid
28728,19114.0,0.0,21302,No,0.9421,30,university,paid
28729,7755.5,-0.5,3565,No,0.0010533333333333334,31,university,paid
28730,130174.0,0.3333333333333333,124493,Yes,1.7954285714285714,39,high school,paid
28731,333.0,-0.5,528,Yes,0.0011,35,university,defaulted
28732,5979.666666666667,-0.8333333333333334,5557,No,0.12645,29,graduate school,paid
28733,738.1666666666666,-0.8333333333333334,0,Yes,0.0,28,graduate school,paid
28734,204.0,-1.5,161,No,0.0,29,high school,paid
28735,60891.5,0.0,47177,No,0.111894,31,graduate school,paid
28736,103340.5,0.0,138901,No,1.0052285714285714,28,university,defaulted
28737,40516.333333333336,0.0,42140,No,0.1520857142857143,29,university,paid
28738,3127.0,-1.0,184,No,0.0,31,university,paid
28739,499.8333333333333,-2.0,0,No,0.0,30,graduate school,paid
28740,8196.5,0.0,4145,Yes,0.0245625,28,graduate school,paid
28741,17744.333333333332,0.0,28889,No,0.43606,29,graduate school,paid
28742,66828.83333333333,-0.3333333333333333,16666,No,0.1563625,29,graduate school,paid
28743,174907.5,-0.6666666666666666,23147,No,0.20192727272727273,29,university,paid
28744,123384.5,0.3333333333333333,114797,Yes,0.78262,30,graduate school,paid
28746,812.1666666666666,-0.8333333333333334,497,No,0.0,32,graduate school,paid
28747,2400.0,4.666666666666667,2400,Yes,0.048,28,university,paid
28748,123484.16666666667,1.3333333333333333,118348,Yes,0.8053333333333333,32,graduate school,defaulted
28749,416.6666666666667,-2.0,2500,No,0.0,30,graduate school,paid
28750,195174.5,0.0,246509,No,0.9661423076923077,29,university,paid
28751,237949.0,0.0,244103,No,1.0030541666666666,43,university,defaulted
28752,97209.5,0.0,141137,No,0.7237888888888889,41,university,paid
28753,2988.6666666666665,-1.0,2201,No,0.017004761904761904,42,university,paid
28754,5497.666666666667,-0.6666666666666666,2226,No,0.017785714285714287,34,university,paid
28755,11355.666666666666,0.0,3994,No,0.02246,35,graduate school,paid
28756,35477.0,-0.16666666666666666,30252,No,0.095012,48,university,paid
28757,59708.833333333336,0.0,51085,No,0.26961666666666667,28,graduate school,paid
28758,40006.333333333336,0.0,45716,No,0.37175,31,university,paid
28759,13188.333333333334,0.0,15126,No,0.073165,33,university,paid
28760,52028.333333333336,-0.5,89226,No,0.6443714285714286,33,university,paid
28762,419.0,-1.0,419,No,0.0019045454545454546,39,graduate school,paid
28763,4842.5,-2.0,4340,No,0.012710344827586206,32,graduate school,defaulted
28764,157.5,-1.0,188,No,0.0007230769230769231,37,university,paid
28765,79504.16666666667,0.0,135132,No,0.6186727272727273,34,graduate school,paid
28766,3165.5,1.1666666666666667,1140,Yes,0.0674375,40,high school,paid
28767,13651.5,0.0,13512,No,0.08408125,41,university,paid
28768,67036.66666666667,0.0,80846,No,0.149552,37,graduate school,paid
28769,12181.666666666666,-1.1666666666666667,-138,No,-0.0003,42,university,paid
28771,4153.333333333333,-2.0,2410,No,0.02175,38,graduate school,paid
28772,1118.5,-1.1666666666666667,300,No,-0.0009090909090909091,39,graduate school,paid
28773,1291.0,-0.3333333333333333,1192,Yes,0.0058,32,graduate school,paid
28774,9257.333333333334,-0.3333333333333333,3231,No,0.026452777777777776,33,university,paid
28775,1030.3333333333333,-1.0,344,No,0.0073416666666666665,42,graduate school,defaulted
28776,29901.166666666668,0.3333333333333333,27447,Yes,0.56374,32,graduate school,paid
28777,175758.33333333334,0.0,285679,No,0.9561206896551724,35,university,paid
28778,2933.1666666666665,-0.16666666666666666,1129,No,0.009204347826086956,38,university,paid
28779,0.0,-1.5,0,Yes,0.0,36,graduate school,paid
28780,254326.16666666666,0.0,250264,No,0.6836621621621621,48,other 3,paid
28781,42572.333333333336,0.0,60131,No,0.98972,40,university,paid
28782,0.0,-2.0,0,No,0.0,32,other 2,paid
28783,14536.166666666666,0.0,18783,No,0.983,44,high school,paid
28784,99866.66666666667,0.3333333333333333,131971,Yes,0.5357884615384615,36,graduate school,paid
28785,455.0,-1.0,390,No,0.0016956521739130434,42,other 2,paid
28786,11665.0,-0.8333333333333334,8812,No,0.075945,36,university,paid
28787,31484.833333333332,0.3333333333333333,29879,Yes,0.07931764705882353,36,graduate school,paid
28788,27553.333333333332,0.0,84942,No,0.2562090909090909,32,other 2,paid
28789,10026.0,-0.8333333333333334,4490,No,0.01421764705882353,36,graduate school,paid
28790,1967.1666666666667,-1.0,535,No,0.05234,42,high school,paid
28791,0.0,-1.5,0,Yes,0.0,44,high school,paid
28792,22879.666666666668,0.0,24847,No,0.52086,43,university,paid
28793,57233.5,0.0,77204,No,0.92425,38,graduate school,paid
28794,9650.333333333334,-1.0,1133,No,0.199775,31,university,paid
28795,51185.666666666664,0.0,77627,No,1.0089,48,university,paid
28796,220.0,-1.0,264,No,0.0088,37,graduate school,defaulted
28797,707.5,-2.0,107,No,0.0023,42,graduate school,paid
28798,32621.833333333332,-0.6666666666666666,3608,No,0.01008,42,university,paid
28799,4559.0,-0.16666666666666666,-105,Yes,0.026185,42,high school,paid
28800,7602.666666666667,0.3333333333333333,5437,Yes,0.3301,46,university,defaulted
28801,9084.0,-1.0,3824,No,0.030575,38,graduate school,paid
28802,3216.6666666666665,-1.1666666666666667,1500,No,0.0,34,graduate school,paid
28803,197914.33333333334,0.0,270528,No,0.742875,29,graduate school,paid
28804,-1.0,-1.5,-1,Yes,-2.777777777777778e-06,36,graduate school,paid
28805,185525.5,0.0,184547,No,0.461074358974359,45,other 2,paid
28806,-13.0,-2.0,-13,No,-3.3333333333333335e-05,41,graduate school,defaulted
28807,3823.1666666666665,-0.6666666666666666,335,No,0.0,35,high school,paid
28808,5962.333333333333,-2.0,2732,No,0.006420588235294118,44,graduate school,paid
28809,10284.5,-0.3333333333333333,832,Yes,0.0014857142857142857,36,graduate school,paid
28810,32944.5,-0.8333333333333334,21179,No,0.102248,42,graduate school,paid
28811,21596.333333333332,0.0,16017,No,0.5012166666666666,46,graduate school,paid
28812,18848.833333333332,0.0,14823,No,0.03896904761904762,37,university,paid
28813,1092.5,-1.3333333333333333,6555,No,0.0,38,graduate school,paid
28814,341.0,-1.0,316,No,0.001373913043478261,34,university,paid
28815,100703.83333333333,0.3333333333333333,125270,Yes,0.5634260869565217,31,graduate school,defaulted
28816,2870.6666666666665,-2.0,2874,No,0.010264285714285714,36,university,paid
28817,4662.833333333333,-0.5,6903,No,0.06382777777777777,31,university,paid
28818,368.6666666666667,-2.0,1895,No,0.0,40,graduate school,defaulted
28819,766.1666666666666,-1.3333333333333333,3302,No,0.007194444444444444,33,graduate school,paid
28820,13286.5,0.0,29213,Yes,0.5688,46,other 2,paid
28821,25727.666666666668,-0.6666666666666666,46383,No,0.349803125,39,university,paid
28822,128452.0,0.0,128659,No,0.21816101694915255,39,high school,paid
28823,12875.5,-0.5,5636,No,0.06526923076923077,38,university,paid
28824,30971.333333333332,-1.0,1365,No,0.6470615384615385,33,graduate school,paid
28825,149.66666666666666,-0.8333333333333334,268,Yes,0.0018178571428571428,41,university,paid
28826,87246.16666666667,0.3333333333333333,89789,Yes,0.9815222222222222,40,university,paid
28827,1862.5,-2.0,1031,No,0.00589375,30,university,paid
28828,49346.166666666664,0.0,63780,No,0.40421875,31,university,paid
28829,101650.5,-0.16666666666666666,104460,No,0.6794266666666666,37,university,paid
28830,22415.5,-0.16666666666666666,27273,No,0.680175,48,university,paid
28831,71834.66666666667,0.0,68450,No,0.38787777777777777,31,high school,paid
28832,254546.5,0.0,336722,No,0.5031363636363636,39,university,paid
28833,13495.833333333334,0.3333333333333333,6805,Yes,0.01064,45,graduate school,paid
28834,208387.16666666666,0.0,222598,No,1.0098545454545456,36,graduate school,defaulted
28835,26965.0,-0.6666666666666666,9325,No,0.029836111111111112,40,university,paid
28836,196233.66666666666,0.0,277822,No,1.020668,35,university,paid
28837,85705.5,0.0,94915,No,0.27339705882352944,46,graduate school,paid
28838,5088.5,-1.0,1210,No,0.00595,44,graduate school,paid
28839,21665.666666666668,0.6666666666666666,26950,Yes,0.7885,48,high school,defaulted
28840,12242.0,-1.6666666666666667,76922,No,-0.0023133333333333335,33,high school,defaulted
28841,9596.666666666666,0.3333333333333333,5366,Yes,0.163525,37,university,paid
28842,16580.166666666668,-0.3333333333333333,26110,No,0.025886,47,graduate school,paid
28843,41788.166666666664,-0.16666666666666666,55193,No,0.26809444444444447,41,graduate school,paid
28844,59030.5,-0.3333333333333333,110819,No,0.32873714285714284,44,graduate school,paid
28845,3923.5,-2.0,6224,No,0.09055555555555556,48,university,paid
28846,233887.5,0.0,245553,No,1.0206583333333332,31,university,paid
28847,28781.5,0.0,44835,No,0.91978,46,high school,paid
28848,1267.0,0.5,1379,Yes,0.005477272727272727,33,graduate school,paid
28849,20838.5,0.0,25895,No,0.14540555555555557,38,university,paid
28850,7665.166666666667,-2.0,14889,No,0.0023225,37,other 1,paid
28851,2500.0,2.1666666666666665,2500,Yes,0.011363636363636364,42,graduate school,defaulted
28852,2712.5,-1.1666666666666667,872,No,0.018583333333333334,48,other 3,paid
28853,8373.166666666666,-1.0,39604,No,0.1329375,38,high school,defaulted
28854,152439.33333333334,0.0,198839,No,0.5220972222222222,37,graduate school,paid
28855,130840.66666666667,0.0,163951,No,0.8048529411764705,49,graduate school,paid
